111 -03.85629813 -032.42850163 20
115 -03.85629963 -032.42847525
120 Linear Feature 83
111 -03.85631185 -032.42850299 20
115 -03.85631335 -032.42847661
120 Linear Feature 83
111 -03.85632602 -032.42850405 20
115 -03.85632752 -032.42847767
120 Linear Feature 83
111 -03.85633959 -032.42850480 20
115 -03.85634109 -032.42847842
120 Linear Feature 83
111 -03.85635115 -032.42850594 20
115 -03.85635265 -032.42847956
120 Linear Feature 83
111 -03.85638331 -032.42850795 20
115 -03.85638481 -032.42848157
120 Linear Feature 83
111 -03.85637250 -032.42850745 20
115 -03.85637401 -032.42848107
120 Linear Feature 83
111 -03.85636207 -032.42850682 20
115 -03.85636358 -032.42848044
120 Linear Feature 83
111 -03.85618026 -032.42848892 20
115 -03.85618176 -032.42846254
120 Linear Feature 83
111 -03.85619276 -032.42849048 20
115 -03.85619427 -032.42846410
120 Linear Feature 83
111 -03.85620666 -032.42849201 20
115 -03.85620816 -032.42846563
120 Linear Feature 83
111 -03.85622207 -032.42849310 20
115 -03.85622357 -032.42846671
120 Linear Feature 83
111 -03.85623770 -032.42849505 20
115 -03.85623920 -032.42846867
120 Linear Feature 83
111 -03.85625138 -032.42849658 20
115 -03.85625288 -032.42847019
120 Linear Feature 83
111 -03.85626712 -032.42849894 20
115 -03.85626862 -032.42847255
120 Linear Feature 83
111 -03.85628267 -032.42850020 20
115 -03.85628418 -032.42847382
120 Linear Feature 83
111 -03.85629823 -032.42850165 20
115 -03.85629974 -032.42847527
120 Linear Feature 83
111 -03.85631195 -032.42850301 20
115 -03.85631346 -032.42847663
120 Linear Feature 83
111 -03.85632612 -032.42850407 20
115 -03.85632763 -032.42847769
120 Linear Feature 83
111 -03.85633969 -032.42850483 20
115 -03.85634119 -032.42847844
120 Linear Feature 83
111 -03.85635125 -032.42850596 20
115 -03.85635275 -032.42847958
120 Linear Feature 83
111 -03.85638341 -032.42850798 20
115 -03.85638491 -032.42848159
120 Linear Feature 83
111 -03.85637261 -032.42850747 20
115 -03.85637411 -032.42848109
120 Linear Feature 83
111 -03.85636218 -032.42850684 20
115 -03.85636368 -032.42848046
120 Linear Feature 83
111 -03.85618035 -032.42848892 20
115 -03.85618185 -032.42846254
120 Linear Feature 83
111 -03.85619285 -032.42849049 20
115 -03.85619436 -032.42846410
120 Linear Feature 83
111 -03.85620675 -032.42849201 20
115 -03.85620825 -032.42846563
120 Linear Feature 83
111 -03.85622216 -032.42849310 20
115 -03.85622366 -032.42846671
120 Linear Feature 83
111 -03.85623779 -032.42849505 20
115 -03.85623930 -032.42846867
120 Linear Feature 83
111 -03.85625147 -032.42849658 20
115 -03.85625297 -032.42847019
120 Linear Feature 83
111 -03.85626721 -032.42849894 20
115 -03.85626871 -032.42847255
120 Linear Feature 83
111 -03.85628277 -032.42850020 20
115 -03.85628427 -032.42847382
120 Linear Feature 83
111 -03.85629832 -032.42850165 20
115 -03.85629983 -032.42847527
120 Linear Feature 83
111 -03.85631204 -032.42850301 20
115 -03.85631355 -032.42847663
120 Linear Feature 83
111 -03.85632621 -032.42850407 20
115 -03.85632772 -032.42847769
120 Linear Feature 83
111 -03.85633978 -032.42850483 20
115 -03.85634129 -032.42847844
120 Linear Feature 83
111 -03.85635134 -032.42850596 20
115 -03.85635284 -032.42847958
120 Linear Feature 83
111 -03.85638350 -032.42850798 20
115 -03.85638500 -032.42848159
120 Linear Feature 83
111 -03.85637270 -032.42850747 20
115 -03.85637420 -032.42848109
120 Linear Feature 83
111 -03.85636227 -032.42850684 20
115 -03.85636377 -032.42848046
120 Linear Feature 83
111 -03.85618044 -032.42848892 20
115 -03.85618194 -032.42846254
120 Linear Feature 83
111 -03.85619295 -032.42849049 20
115 -03.85619445 -032.42846410
120 Linear Feature 83
111 -03.85620684 -032.42849201 20
115 -03.85620834 -032.42846562
120 Linear Feature 83
111 -03.85622225 -032.42849310 20
115 -03.85622375 -032.42846671
120 Linear Feature 83
111 -03.85623788 -032.42849506 20
115 -03.85623939 -032.42846867
120 Linear Feature 83
111 -03.85625156 -032.42849658 20
115 -03.85625306 -032.42847019
120 Linear Feature 83
111 -03.85626730 -032.42849894 20
115 -03.85626880 -032.42847255
120 Linear Feature 83
111 -03.85628286 -032.42850020 20
115 -03.85628436 -032.42847382
120 Linear Feature 83
111 -03.85629841 -032.42850166 20
115 -03.85629992 -032.42847527
120 Linear Feature 83
111 -03.85631213 -032.42850302 20
115 -03.85631364 -032.42847663
120 Linear Feature 83
111 -03.85632631 -032.42850407 20
115 -03.85632781 -032.42847769
120 Linear Feature 83
111 -03.85633987 -032.42850483 20
115 -03.85634138 -032.42847844
120 Linear Feature 83
111 -03.85635143 -032.42850596 20
115 -03.85635293 -032.42847958
120 Linear Feature 83
111 -03.85638359 -032.42850798 20
115 -03.85638510 -032.42848159
120 Linear Feature 83
111 -03.85637279 -032.42850747 20
115 -03.85637429 -032.42848109
120 Linear Feature 83
111 -03.85636236 -032.42850684 20
115 -03.85636386 -032.42848046
120 Linear Feature 83
111 -03.85618054 -032.42848887 20
115 -03.85618204 -032.42846248
120 Linear Feature 83
111 -03.85619304 -032.42849044 20
115 -03.85619454 -032.42846405
120 Linear Feature 83
111 -03.85620693 -032.42849196 20
115 -03.85620844 -032.42846557
120 Linear Feature 83
111 -03.85622235 -032.42849305 20
115 -03.85622385 -032.42846666
120 Linear Feature 83
111 -03.85623798 -032.42849501 20
115 -03.85623948 -032.42846862
120 Linear Feature 83
111 -03.85625165 -032.42849653 20
115 -03.85625316 -032.42847014
120 Linear Feature 83
111 -03.85626739 -032.42849889 20
115 -03.85626890 -032.42847250
120 Linear Feature 83
111 -03.85628295 -032.42850016 20
115 -03.85628445 -032.42847377
120 Linear Feature 83
111 -03.85629851 -032.42850161 20
115 -03.85630001 -032.42847522
120 Linear Feature 83
111 -03.85631223 -032.42850297 20
115 -03.85631373 -032.42847658
120 Linear Feature 83
111 -03.85632640 -032.42850403 20
115 -03.85632790 -032.42847764
120 Linear Feature 83
111 -03.85633997 -032.42850478 20
115 -03.85634147 -032.42847839
120 Linear Feature 83
111 -03.85635153 -032.42850591 20
115 -03.85635303 -032.42847953
120 Linear Feature 83
111 -03.85638369 -032.42850793 20
115 -03.85638519 -032.42848154
120 Linear Feature 83
111 -03.85637288 -032.42850742 20
115 -03.85637439 -032.42848104
120 Linear Feature 83
111 -03.85636246 -032.42850679 20
115 -03.85636396 -032.42848041
120 Linear Feature 83
111 -03.85618065 -032.42848889 20
115 -03.85618215 -032.42846251
120 Linear Feature 83
111 -03.85619315 -032.42849046 20
115 -03.85619465 -032.42846407
120 Linear Feature 83
111 -03.85620705 -032.42849198 20
115 -03.85620855 -032.42846560
120 Linear Feature 83
111 -03.85622246 -032.42849307 20
115 -03.85622396 -032.42846668
120 Linear Feature 83
111 -03.85623809 -032.42849503 20
115 -03.85623959 -032.42846864
120 Linear Feature 83
111 -03.85625177 -032.42849655 20
115 -03.85625327 -032.42847017
120 Linear Feature 83
111 -03.85626751 -032.42849891 20
115 -03.85626901 -032.42847252
120 Linear Feature 83
111 -03.85628306 -032.42850018 20
115 -03.85628457 -032.42847379
120 Linear Feature 83
111 -03.85629862 -032.42850163 20
115 -03.85630013 -032.42847524
120 Linear Feature 83
111 -03.85631234 -032.42850299 20
115 -03.85631384 -032.42847660
120 Linear Feature 83
111 -03.85632651 -032.42850405 20
115 -03.85632801 -032.42847766
120 Linear Feature 83
111 -03.85634008 -032.42850480 20
115 -03.85634158 -032.42847842
120 Linear Feature 83
111 -03.85635164 -032.42850594 20
115 -03.85635314 -032.42847955
120 Linear Feature 83
111 -03.85638380 -032.42850795 20
115 -03.85638530 -032.42848156
120 Linear Feature 83
111 -03.85637300 -032.42850745 20
115 -03.85637450 -032.42848106
120 Linear Feature 83
111 -03.85636257 -032.42850682 20
115 -03.85636407 -032.42848043
120 Linear Feature 83
111 -03.85618074 -032.42848888 20
115 -03.85618224 -032.42846249
120 Linear Feature 83
111 -03.85619324 -032.42849045 20
115 -03.85619474 -032.42846406
120 Linear Feature 83
111 -03.85620713 -032.42849197 20
115 -03.85620864 -032.42846558
120 Linear Feature 83
111 -03.85622255 -032.42849306 20
115 -03.85622405 -032.42846667
120 Linear Feature 83
111 -03.85623818 -032.42849501 20
115 -03.85623968 -032.42846863
120 Linear Feature 83
111 -03.85625186 -032.42849654 20
115 -03.85625336 -032.42847015
120 Linear Feature 83
111 -03.85626759 -032.42849889 20
115 -03.85626910 -032.42847251
120 Linear Feature 83
111 -03.85628315 -032.42850016 20
115 -03.85628466 -032.42847378
120 Linear Feature 83
111 -03.85629871 -032.42850161 20
115 -03.85630021 -032.42847523
120 Linear Feature 83
111 -03.85631243 -032.42850297 20
115 -03.85631393 -032.42847658
120 Linear Feature 83
111 -03.85632660 -032.42850403 20
115 -03.85632810 -032.42847764
120 Linear Feature 83
111 -03.85634017 -032.42850479 20
115 -03.85634167 -032.42847840
120 Linear Feature 83
111 -03.85635173 -032.42850592 20
115 -03.85635323 -032.42847953
120 Linear Feature 83
111 -03.85638389 -032.42850793 20
115 -03.85638539 -032.42848155
120 Linear Feature 83
111 -03.85637308 -032.42850743 20
115 -03.85637459 -032.42848104
120 Linear Feature 83
111 -03.85636266 -032.42850680 20
115 -03.85636416 -032.42848041
120 Linear Feature 83
111 -03.85618083 -032.42848889 20
115 -03.85618233 -032.42846250
120 Linear Feature 83
111 -03.85619333 -032.42849045 20
115 -03.85619484 -032.42846406
120 Linear Feature 83
111 -03.85620723 -032.42849198 20
115 -03.85620873 -032.42846559
120 Linear Feature 83
111 -03.85622264 -032.42849306 20
115 -03.85622414 -032.42846668
120 Linear Feature 83
111 -03.85623827 -032.42849502 20
115 -03.85623977 -032.42846863
120 Linear Feature 83
111 -03.85625195 -032.42849655 20
115 -03.85625345 -032.42847016
120 Linear Feature 83
111 -03.85626769 -032.42849890 20
115 -03.85626919 -032.42847251
120 Linear Feature 83
111 -03.85628325 -032.42850017 20
115 -03.85628475 -032.42847378
120 Linear Feature 83
111 -03.85629880 -032.42850162 20
115 -03.85630031 -032.42847523
120 Linear Feature 83
111 -03.85631252 -032.42850298 20
115 -03.85631403 -032.42847659
120 Linear Feature 83
111 -03.85632669 -032.42850404 20
115 -03.85632820 -032.42847765
120 Linear Feature 83
111 -03.85634026 -032.42850480 20
115 -03.85634176 -032.42847841
120 Linear Feature 83
111 -03.85635182 -032.42850593 20
115 -03.85635332 -032.42847954
120 Linear Feature 83
111 -03.85638398 -032.42850794 20
115 -03.85638548 -032.42848155
120 Linear Feature 83
111 -03.85637318 -032.42850744 20
115 -03.85637468 -032.42848105
120 Linear Feature 83
111 -03.85636275 -032.42850681 20
115 -03.85636425 -032.42848042
120 Linear Feature 83
111 -03.85618093 -032.42848891 20
115 -03.85618244 -032.42846252
120 Linear Feature 83
111 -03.85619344 -032.42849048 20
115 -03.85619494 -032.42846409
120 Linear Feature 83
111 -03.85620733 -032.42849200 20
115 -03.85620883 -032.42846561
120 Linear Feature 83
111 -03.85622274 -032.42849309 20
115 -03.85622425 -032.42846670
120 Linear Feature 83
111 -03.85623837 -032.42849505 20
115 -03.85623988 -032.42846866
120 Linear Feature 83
111 -03.85625205 -032.42849657 20
115 -03.85625355 -032.42847018
120 Linear Feature 83
111 -03.85626779 -032.42849893 20
115 -03.85626929 -032.42847254
120 Linear Feature 83
111 -03.85628335 -032.42850020 20
115 -03.85628485 -032.42847381
120 Linear Feature 83
111 -03.85629891 -032.42850165 20
115 -03.85630041 -032.42847526
120 Linear Feature 83
111 -03.85631263 -032.42850301 20
115 -03.85631413 -032.42847662
120 Linear Feature 83
111 -03.85632680 -032.42850406 20
115 -03.85632830 -032.42847767
120 Linear Feature 83
111 -03.85634036 -032.42850482 20
115 -03.85634187 -032.42847843
120 Linear Feature 83
111 -03.85635192 -032.42850595 20
115 -03.85635343 -032.42847956
120 Linear Feature 83
111 -03.85638408 -032.42850797 20
115 -03.85638559 -032.42848158
120 Linear Feature 83
111 -03.85637328 -032.42850746 20
115 -03.85637478 -032.42848107
120 Linear Feature 83
111 -03.85636285 -032.42850683 20
115 -03.85636436 -032.42848044
120 Linear Feature 83
111 -03.85618102 -032.42848891 20
115 -03.85618253 -032.42846252
120 Linear Feature 83
111 -03.85619353 -032.42849048 20
115 -03.85619503 -032.42846409
120 Linear Feature 83
111 -03.85620742 -032.42849200 20
115 -03.85620892 -032.42846561
120 Linear Feature 83
111 -03.85622284 -032.42849309 20
115 -03.85622434 -032.42846670
120 Linear Feature 83
111 -03.85623847 -032.42849505 20
115 -03.85623997 -032.42846866
120 Linear Feature 83
111 -03.85625214 -032.42849657 20
115 -03.85625364 -032.42847018
120 Linear Feature 83
111 -03.85626788 -032.42849893 20
115 -03.85626938 -032.42847254
120 Linear Feature 83
111 -03.85628344 -032.42850020 20
115 -03.85628494 -032.42847381
120 Linear Feature 83
111 -03.85629900 -032.42850165 20
115 -03.85630050 -032.42847526
120 Linear Feature 83
111 -03.85631272 -032.42850301 20
115 -03.85631422 -032.42847662
120 Linear Feature 83
111 -03.85632689 -032.42850406 20
115 -03.85632839 -032.42847767
120 Linear Feature 83
111 -03.85634046 -032.42850482 20
115 -03.85634196 -032.42847843
120 Linear Feature 83
111 -03.85635201 -032.42850595 20
115 -03.85635352 -032.42847956
120 Linear Feature 83
111 -03.85638418 -032.42850797 20
115 -03.85638568 -032.42848158
120 Linear Feature 83
111 -03.85637337 -032.42850746 20
115 -03.85637487 -032.42848107
120 Linear Feature 83
111 -03.85636294 -032.42850684 20
115 -03.85636445 -032.42848044
120 Linear Feature 83
111 -03.85618111 -032.42848891 20
115 -03.85618262 -032.42846252
120 Linear Feature 83
111 -03.85619362 -032.42849048 20
115 -03.85619512 -032.42846409
120 Linear Feature 83
111 -03.85620751 -032.42849200 20
115 -03.85620902 -032.42846561
120 Linear Feature 83
111 -03.85622293 -032.42849309 20
115 -03.85622443 -032.42846670
120 Linear Feature 83
111 -03.85623856 -032.42849505 20
115 -03.85624006 -032.42846866
120 Linear Feature 83
111 -03.85625223 -032.42849657 20
115 -03.85625374 -032.42847018
120 Linear Feature 83
111 -03.85626797 -032.42849893 20
115 -03.85626948 -032.42847253
120 Linear Feature 83
111 -03.85628353 -032.42850020 20
115 -03.85628503 -032.42847380
120 Linear Feature 83
111 -03.85629909 -032.42850165 20
115 -03.85630059 -032.42847526
120 Linear Feature 83
111 -03.85631281 -032.42850301 20
115 -03.85631431 -032.42847662
120 Linear Feature 83
111 -03.85632698 -032.42850406 20
115 -03.85632848 -032.42847767
120 Linear Feature 83
111 -03.85634055 -032.42850482 20
115 -03.85634205 -032.42847843
120 Linear Feature 83
111 -03.85635211 -032.42850595 20
115 -03.85635361 -032.42847956
120 Linear Feature 83
111 -03.85638427 -032.42850797 20
115 -03.85638577 -032.42848158
120 Linear Feature 83
111 -03.85637346 -032.42850747 20
115 -03.85637497 -032.42848107
120 Linear Feature 83
111 -03.85636304 -032.42850684 20
115 -03.85636454 -032.42848044
120 Linear Feature 83
111 -03.85618121 -032.42848889 20
115 -03.85618271 -032.42846250
120 Linear Feature 83
111 -03.85619371 -032.42849046 20
115 -03.85619521 -032.42846407
120 Linear Feature 83
111 -03.85620760 -032.42849198 20
115 -03.85620911 -032.42846559
120 Linear Feature 83
111 -03.85622302 -032.42849307 20
115 -03.85622452 -032.42846668
120 Linear Feature 83
111 -03.85623865 -032.42849503 20
115 -03.85624015 -032.42846864
120 Linear Feature 83
111 -03.85625232 -032.42849655 20
115 -03.85625383 -032.42847016
120 Linear Feature 83
111 -03.85626806 -032.42849891 20
115 -03.85626957 -032.42847252
120 Linear Feature 83
111 -03.85628362 -032.42850018 20
115 -03.85628512 -032.42847379
120 Linear Feature 83
111 -03.85629918 -032.42850163 20
115 -03.85630068 -032.42847524
120 Linear Feature 83
111 -03.85631290 -032.42850299 20
115 -03.85631440 -032.42847660
120 Linear Feature 83
111 -03.85632707 -032.42850405 20
115 -03.85632857 -032.42847765
120 Linear Feature 83
111 -03.85634064 -032.42850480 20
115 -03.85634214 -032.42847841
120 Linear Feature 83
111 -03.85635220 -032.42850594 20
115 -03.85635370 -032.42847954
120 Linear Feature 83
111 -03.85638436 -032.42850795 20
115 -03.85638586 -032.42848156
120 Linear Feature 83
111 -03.85637355 -032.42850745 20
115 -03.85637506 -032.42848105
120 Linear Feature 83
111 -03.85636313 -032.42850682 20
115 -03.85636463 -032.42848042
120 Linear Feature 83
111 -03.85618132 -032.42848892 20
115 -03.85618282 -032.42846252
120 Linear Feature 83
111 -03.85619382 -032.42849048 20
115 -03.85619532 -032.42846409
120 Linear Feature 83
111 -03.85620772 -032.42849201 20
115 -03.85620922 -032.42846561
120 Linear Feature 83
111 -03.85622313 -032.42849309 20
115 -03.85622463 -032.42846670
120 Linear Feature 83
111 -03.85623876 -032.42849505 20
115 -03.85624026 -032.42846866
120 Linear Feature 83
111 -03.85625244 -032.42849657 20
115 -03.85625394 -032.42847018
120 Linear Feature 83
111 -03.85626817 -032.42849893 20
115 -03.85626968 -032.42847254
120 Linear Feature 83
111 -03.85628373 -032.42850020 20
115 -03.85628524 -032.42847381
120 Linear Feature 83
111 -03.85629929 -032.42850165 20
115 -03.85630080 -032.42847526
120 Linear Feature 83
111 -03.85631301 -032.42850301 20
115 -03.85631451 -032.42847662
120 Linear Feature 83
111 -03.85632718 -032.42850407 20
115 -03.85632868 -032.42847768
120 Linear Feature 83
111 -03.85634075 -032.42850482 20
115 -03.85634225 -032.42847843
120 Linear Feature 83
111 -03.85635231 -032.42850596 20
115 -03.85635381 -032.42847956
120 Linear Feature 83
111 -03.85638447 -032.42850797 20
115 -03.85638597 -032.42848158
120 Linear Feature 83
111 -03.85637367 -032.42850747 20
115 -03.85637517 -032.42848108
120 Linear Feature 83
111 -03.85636324 -032.42850684 20
115 -03.85636474 -032.42848044
120 Linear Feature 83
111 -03.85618141 -032.42848890 20
115 -03.85618291 -032.42846250
120 Linear Feature 83
111 -03.85619391 -032.42849047 20
115 -03.85619541 -032.42846407
120 Linear Feature 83
111 -03.85620780 -032.42849199 20
115 -03.85620931 -032.42846559
120 Linear Feature 83
111 -03.85622322 -032.42849308 20
115 -03.85622472 -032.42846668
120 Linear Feature 83
111 -03.85623885 -032.42849504 20
115 -03.85624035 -032.42846864
120 Linear Feature 83
111 -03.85625252 -032.42849656 20
115 -03.85625403 -032.42847016
120 Linear Feature 83
111 -03.85626826 -032.42849892 20
115 -03.85626977 -032.42847252
120 Linear Feature 83
111 -03.85628382 -032.42850019 20
115 -03.85628533 -032.42847379
120 Linear Feature 83
111 -03.85629938 -032.42850164 20
115 -03.85630088 -032.42847524
120 Linear Feature 83
111 -03.85631310 -032.42850300 20
115 -03.85631460 -032.42847660
120 Linear Feature 83
111 -03.85632727 -032.42850405 20
115 -03.85632877 -032.42847766
120 Linear Feature 83
111 -03.85634084 -032.42850481 20
115 -03.85634234 -032.42847841
120 Linear Feature 83
111 -03.85635240 -032.42850594 20
115 -03.85635390 -032.42847955
120 Linear Feature 83
111 -03.85638456 -032.42850796 20
115 -03.85638606 -032.42848156
120 Linear Feature 83
111 -03.85637375 -032.42850745 20
115 -03.85637526 -032.42848106
120 Linear Feature 83
111 -03.85636333 -032.42850682 20
115 -03.85636483 -032.42848043
120 Linear Feature 83
111 -03.85618150 -032.42848891 20
115 -03.85618300 -032.42846251
120 Linear Feature 83
111 -03.85619400 -032.42849048 20
115 -03.85619551 -032.42846408
120 Linear Feature 83
111 -03.85620790 -032.42849200 20
115 -03.85620940 -032.42846560
120 Linear Feature 83
111 -03.85622331 -032.42849309 20
115 -03.85622481 -032.42846669
120 Linear Feature 83
111 -03.85623894 -032.42849504 20
115 -03.85624044 -032.42846865
120 Linear Feature 83
111 -03.85625262 -032.42849657 20
115 -03.85625412 -032.42847017
120 Linear Feature 83
111 -03.85626836 -032.42849893 20
115 -03.85626986 -032.42847253
120 Linear Feature 83
111 -03.85628391 -032.42850019 20
115 -03.85628542 -032.42847380
120 Linear Feature 83
111 -03.85629947 -032.42850164 20
115 -03.85630098 -032.42847525
120 Linear Feature 83
111 -03.85631319 -032.42850301 20
115 -03.85631469 -032.42847661
120 Linear Feature 83
111 -03.85632736 -032.42850406 20
115 -03.85632887 -032.42847767
120 Linear Feature 83
111 -03.85634093 -032.42850482 20
115 -03.85634243 -032.42847842
120 Linear Feature 83
111 -03.85635249 -032.42850595 20
115 -03.85635399 -032.42847956
120 Linear Feature 83
111 -03.85638465 -032.42850797 20
115 -03.85638615 -032.42848157
120 Linear Feature 83
111 -03.85637385 -032.42850746 20
115 -03.85637535 -032.42848107
120 Linear Feature 83
111 -03.85636342 -032.42850683 20
115 -03.85636492 -032.42848044
120 Linear Feature 83
111 -03.85618160 -032.42848893 20
115 -03.85618310 -032.42846254
120 Linear Feature 83
111 -03.85619411 -032.42849050 20
115 -03.85619561 -032.42846410
120 Linear Feature 83
111 -03.85620800 -032.42849202 20
115 -03.85620950 -032.42846563
120 Linear Feature 83
111 -03.85622341 -032.42849311 20
115 -03.85622492 -032.42846671
120 Linear Feature 83
111 -03.85623904 -032.42849507 20
115 -03.85624055 -032.42846867
120 Linear Feature 83
111 -03.85625272 -032.42849659 20
115 -03.85625422 -032.42847019
120 Linear Feature 83
111 -03.85626846 -032.42849895 20
115 -03.85626996 -032.42847255
120 Linear Feature 83
111 -03.85628402 -032.42850022 20
115 -03.85628552 -032.42847382
120 Linear Feature 83
111 -03.85629958 -032.42850167 20
115 -03.85630108 -032.42847527
120 Linear Feature 83
111 -03.85631330 -032.42850303 20
115 -03.85631480 -032.42847663
120 Linear Feature 83
111 -03.85632747 -032.42850409 20
115 -03.85632897 -032.42847769
120 Linear Feature 83
111 -03.85634103 -032.42850484 20
115 -03.85634254 -032.42847844
120 Linear Feature 83
111 -03.85635259 -032.42850598 20
115 -03.85635410 -032.42847958
120 Linear Feature 83
111 -03.85638475 -032.42850799 20
115 -03.85638626 -032.42848159
120 Linear Feature 83
111 -03.85637395 -032.42850749 20
115 -03.85637545 -032.42848109
120 Linear Feature 83
111 -03.85636352 -032.42850686 20
115 -03.85636503 -032.42848046
120 Linear Feature 83
111 -03.85618169 -032.42848893 20
115 -03.85618320 -032.42846254
120 Linear Feature 83
111 -03.85619420 -032.42849050 20
115 -03.85619570 -032.42846410
120 Linear Feature 83
111 -03.85620809 -032.42849202 20
115 -03.85620959 -032.42846562
120 Linear Feature 83
111 -03.85622350 -032.42849311 20
115 -03.85622501 -032.42846671
120 Linear Feature 83
111 -03.85623914 -032.42849507 20
115 -03.85624064 -032.42846867
120 Linear Feature 83
111 -03.85625281 -032.42849659 20
115 -03.85625432 -032.42847019
120 Linear Feature 83
111 -03.85626855 -032.42849895 20
115 -03.85627005 -032.42847255
120 Linear Feature 83
111 -03.85628411 -032.42850022 20
115 -03.85628561 -032.42847382
120 Linear Feature 83
111 -03.85629967 -032.42850167 20
115 -03.85630117 -032.42847527
120 Linear Feature 83
111 -03.85631339 -032.42850303 20
115 -03.85631489 -032.42847663
120 Linear Feature 83
111 -03.85632756 -032.42850409 20
115 -03.85632906 -032.42847769
120 Linear Feature 83
111 -03.85634113 -032.42850484 20
115 -03.85634263 -032.42847844
120 Linear Feature 83
111 -03.85635268 -032.42850598 20
115 -03.85635419 -032.42847958
120 Linear Feature 83
111 -03.85638485 -032.42850799 20
115 -03.85638635 -032.42848159
120 Linear Feature 83
111 -03.85637404 -032.42850749 20
115 -03.85637554 -032.42848109
120 Linear Feature 83
111 -03.85636361 -032.42850686 20
115 -03.85636512 -032.42848046
120 Linear Feature 83
111 -03.85618178 -032.42848893 20
115 -03.85618329 -032.42846253
120 Linear Feature 83
111 -03.85619429 -032.42849050 20
115 -03.85619579 -032.42846410
120 Linear Feature 83
111 -03.85620818 -032.42849202 20
115 -03.85620969 -032.42846562
120 Linear Feature 83
111 -03.85622359 -032.42849311 20
115 -03.85622510 -032.42846671
120 Linear Feature 83
111 -03.85623923 -032.42849507 20
115 -03.85624073 -032.42846867
120 Linear Feature 83
111 -03.85625290 -032.42849659 20
115 -03.85625441 -032.42847019
120 Linear Feature 83
111 -03.85626864 -032.42849895 20
115 -03.85627014 -032.42847255
120 Linear Feature 83
111 -03.85628420 -032.42850022 20
115 -03.85628570 -032.42847382
120 Linear Feature 83
111 -03.85629976 -032.42850167 20
115 -03.85630126 -032.42847527
120 Linear Feature 83
111 -03.85631348 -032.42850303 20
115 -03.85631498 -032.42847663
120 Linear Feature 83
111 -03.85632765 -032.42850409 20
115 -03.85632915 -032.42847769
120 Linear Feature 83
111 -03.85634122 -032.42850484 20
115 -03.85634272 -032.42847844
120 Linear Feature 83
111 -03.85635277 -032.42850598 20
115 -03.85635428 -032.42847958
120 Linear Feature 83
111 -03.85638494 -032.42850799 20
115 -03.85638644 -032.42848159
120 Linear Feature 83
111 -03.85637413 -032.42850749 20
115 -03.85637564 -032.42848109
120 Linear Feature 83
111 -03.85636370 -032.42850686 20
115 -03.85636521 -032.42848046
120 Linear Feature 83
111 -03.85618190 -032.42848898 20
115 -03.85618340 -032.42846258
120 Linear Feature 83
111 -03.85619440 -032.42849055 20
115 -03.85619590 -032.42846415
120 Linear Feature 83
111 -03.85620830 -032.42849207 20
115 -03.85620980 -032.42846567
120 Linear Feature 83
111 -03.85622371 -032.42849316 20
115 -03.85622521 -032.42846676
120 Linear Feature 83
111 -03.85623934 -032.42849512 20
115 -03.85624084 -032.42846872
120 Linear Feature 83
111 -03.85625302 -032.42849664 20
115 -03.85625452 -032.42847024
120 Linear Feature 83
111 -03.85626875 -032.42849900 20
115 -03.85627026 -032.42847260
120 Linear Feature 83
111 -03.85628431 -032.42850027 20
115 -03.85628582 -032.42847387
120 Linear Feature 83
111 -03.85629987 -032.42850172 20
115 -03.85630138 -032.42847532
120 Linear Feature 83
111 -03.85631359 -032.42850308 20
115 -03.85631509 -032.42847668
120 Linear Feature 83
111 -03.85632776 -032.42850414 20
115 -03.85632926 -032.42847774
120 Linear Feature 83
111 -03.85634133 -032.42850489 20
115 -03.85634283 -032.42847849
120 Linear Feature 83
111 -03.85635289 -032.42850602 20
115 -03.85635439 -032.42847962
120 Linear Feature 83
111 -03.85638505 -032.42850804 20
115 -03.85638655 -032.42848164
120 Linear Feature 83
111 -03.85637424 -032.42850754 20
115 -03.85637575 -032.42848113
120 Linear Feature 83
111 -03.85636382 -032.42850691 20
115 -03.85636532 -032.42848051
120 Linear Feature 83
111 -03.85618201 -032.42848900 20
115 -03.85618351 -032.42846260
120 Linear Feature 83
111 -03.85619451 -032.42849057 20
115 -03.85619602 -032.42846417
120 Linear Feature 83
111 -03.85620841 -032.42849209 20
115 -03.85620991 -032.42846569
120 Linear Feature 83
111 -03.85622382 -032.42849318 20
115 -03.85622532 -032.42846678
120 Linear Feature 83
111 -03.85623945 -032.42849514 20
115 -03.85624095 -032.42846874
120 Linear Feature 83
111 -03.85625313 -032.42849666 20
115 -03.85625463 -032.42847026
120 Linear Feature 83
111 -03.85626887 -032.42849902 20
115 -03.85627037 -032.42847262
120 Linear Feature 83
111 -03.85628442 -032.42850029 20
115 -03.85628593 -032.42847389
120 Linear Feature 83
111 -03.85629998 -032.42850174 20
115 -03.85630149 -032.42847534
120 Linear Feature 83
111 -03.85631370 -032.42850310 20
115 -03.85631521 -032.42847670
120 Linear Feature 83
111 -03.85632787 -032.42850416 20
115 -03.85632938 -032.42847776
120 Linear Feature 83
111 -03.85634144 -032.42850491 20
115 -03.85634295 -032.42847851
120 Linear Feature 83
111 -03.85635300 -032.42850605 20
115 -03.85635450 -032.42847965
120 Linear Feature 83
111 -03.85638516 -032.42850806 20
115 -03.85638666 -032.42848166
120 Linear Feature 83
111 -03.85637436 -032.42850756 20
115 -03.85637586 -032.42848116
120 Linear Feature 83
